,id,label
56255,312697,agree
56256,312698,unrelated
56257,312699,unrelated
56258,312700,unrelated
56259,312701,unrelated
56260,312702,unrelated
56261,312703,unrelated
56262,312704,unrelated
56263,312705,unrelated
56264,312706,agree
56265,312707,unrelated
56266,312708,unrelated
56267,312709,agree
56268,312710,unrelated
56269,312711,unrelated
56270,312712,unrelated
56271,312713,agree
56272,312714,unrelated
56273,312715,unrelated
56274,312716,unrelated
56275,312717,agree
56276,312718,agree
56277,312719,agree
56278,312720,unrelated
56279,312721,agree
56280,312722,agree
56281,312723,agree
56282,312724,agree
56283,312725,unrelated
56284,312726,unrelated
56285,312727,unrelated
56286,312728,unrelated
56287,312729,unrelated
56288,312730,unrelated
56289,312731,agree
56290,312732,unrelated
56291,312733,unrelated
56292,312734,unrelated
56293,312735,unrelated
56294,312736,agree
56295,312737,unrelated
56296,312738,agree
56297,312739,unrelated
56298,312740,agree
56299,312741,agree
56300,312742,unrelated
56301,312743,agree
56302,312744,unrelated
56303,312745,agree
56304,312746,agree
56305,312747,unrelated
56306,312748,unrelated
56307,312749,unrelated
56308,312750,agree
56309,312751,agree
56310,312752,unrelated
56311,312753,unrelated
56312,312754,unrelated
56313,312755,agree
56314,312756,unrelated
56315,312757,unrelated
56316,312758,agree
56317,312759,unrelated
56318,312760,unrelated
56319,312761,unrelated
56320,312762,unrelated
56321,312763,unrelated
56322,312764,unrelated
56323,312765,unrelated
56324,312766,agree
56325,312767,agree
56326,312768,agree
56327,312769,unrelated
56328,312770,agree
56329,312771,unrelated
56330,312772,agree
56331,312773,unrelated
56332,312774,unrelated
56333,312775,unrelated
56334,312776,unrelated
56335,312777,unrelated
56336,312778,unrelated
56337,312779,agree
56338,312780,unrelated
56339,312781,unrelated
56340,312782,unrelated
56341,312783,agree
56342,312784,unrelated
56343,312785,unrelated
56344,312786,unrelated
56345,312787,unrelated
56346,312788,unrelated
56347,312789,unrelated
56348,312790,unrelated
56349,312791,agree
56350,312792,unrelated
56351,312793,agree
56352,312794,unrelated
56353,312795,unrelated
56354,312796,agree
56355,312797,unrelated
56356,312798,unrelated
56357,312799,unrelated
56358,312800,unrelated
56359,312801,unrelated
56360,312802,unrelated
56361,312803,unrelated
56362,312804,unrelated
56363,312805,unrelated
56364,312806,unrelated
56365,312807,agree
56366,312808,agree
56367,312809,unrelated
56368,312810,agree
56369,312811,agree
56370,312812,agree
56371,312813,agree
56372,312814,unrelated
56373,312815,unrelated
56374,312816,agree
56375,312817,agree
56376,312818,agree
56377,312819,unrelated
56378,312820,unrelated
56379,312821,unrelated
56380,312822,unrelated
56381,312823,unrelated
56382,312824,unrelated
56383,312825,unrelated
56384,312826,unrelated
56385,312827,agree
56386,312828,unrelated
56387,312829,unrelated
56388,312830,unrelated
56389,312831,unrelated
56390,312832,unrelated
56391,312833,unrelated
56392,312834,unrelated
56393,312835,unrelated
56394,312836,unrelated
56395,312837,unrelated
56396,312838,agree
56397,312839,unrelated
56398,312840,unrelated
56399,312841,unrelated
56400,312842,unrelated
56401,312843,unrelated
56402,312844,unrelated
56403,312845,unrelated
56404,312846,unrelated
56405,312847,agree
56406,312848,agree
56407,312849,unrelated
56408,312850,unrelated
56409,312851,unrelated
56410,312852,unrelated
56411,312853,unrelated
56412,312854,agree
56413,312855,unrelated
56414,312856,unrelated
56415,312857,unrelated
56416,312858,unrelated
56417,312859,unrelated
56418,312860,unrelated
56419,312861,agree
56420,312862,agree
56421,312863,unrelated
56422,312864,unrelated
56423,312865,unrelated
56424,312866,agree
56425,312867,agree
56426,312868,unrelated
56427,312869,unrelated
56428,312870,unrelated
56429,312871,agree
56430,312872,unrelated
56431,312873,unrelated
56432,312874,agree
56433,312875,unrelated
56434,312876,unrelated
56435,312877,unrelated
56436,312878,agree
56437,312879,unrelated
56438,312880,agree
56439,312881,agree
56440,312882,unrelated
56441,312883,unrelated
56442,312884,agree
56443,312885,unrelated
56444,312886,unrelated
56445,312887,unrelated
56446,312888,unrelated
56447,312889,agree
56448,312890,unrelated
56449,312891,unrelated
56450,312892,unrelated
56451,312893,unrelated
56452,312894,agree
56453,312895,unrelated
56454,312896,unrelated
56455,312897,agree
56456,312898,unrelated
56457,312899,unrelated
56458,312900,unrelated
56459,312901,agree
56460,312902,unrelated
56461,312903,unrelated
56462,312904,unrelated
56463,312905,unrelated
56464,312906,unrelated
56465,312907,unrelated
56466,312908,unrelated
56467,312909,unrelated
56468,312910,agree
56469,312911,agree
56470,312912,unrelated
56471,312913,unrelated
56472,312914,unrelated
56473,312915,unrelated
56474,312916,unrelated
56475,312917,unrelated
56476,312918,unrelated
56477,312919,agree
56478,312920,unrelated
56479,312921,unrelated
56480,312922,unrelated
56481,312923,unrelated
56482,312924,unrelated
56483,312925,agree
56484,312926,agree
56485,312927,unrelated
56486,312928,unrelated
56487,312929,unrelated
56488,312930,unrelated
56489,312931,unrelated
56490,312932,unrelated
56491,312933,unrelated
56492,312934,agree
56493,312935,agree
56494,312936,unrelated
56495,312937,unrelated
56496,312938,agree
56497,312939,unrelated
56498,312940,unrelated
56499,312941,agree
56500,312942,unrelated
56501,312943,unrelated
56502,312944,unrelated
56503,312945,agree
56504,312946,unrelated
56505,312947,unrelated
56506,312948,unrelated
56507,312949,unrelated
56508,312950,unrelated
56509,312951,unrelated
56510,312952,unrelated
56511,312953,unrelated
56512,312954,unrelated
56513,312955,agree
56514,312956,agree
56515,312957,unrelated
56516,312958,unrelated
56517,312959,unrelated
56518,312960,unrelated
56519,312961,unrelated
56520,312962,unrelated
56521,312963,unrelated
56522,312964,agree
56523,312965,agree
56524,312966,unrelated
56525,312967,unrelated
56526,312968,unrelated
56527,312969,unrelated
56528,312970,unrelated
56529,312971,unrelated
56530,312972,agree
56531,312973,unrelated
56532,312974,unrelated
56533,312975,disagree
56534,312976,unrelated
56535,312977,agree
56536,312978,unrelated
56537,312979,unrelated
56538,312980,unrelated
56539,312981,unrelated
56540,312982,unrelated
56541,312983,unrelated
56542,312984,unrelated
56543,312985,agree
56544,312986,unrelated
56545,312987,unrelated
56546,312988,agree
56547,312989,agree
56548,312990,unrelated
56549,312991,unrelated
56550,312992,agree
56551,312993,unrelated
56552,312994,unrelated
56553,312995,unrelated
56554,312996,unrelated
56555,312997,unrelated
56556,312998,agree
56557,312999,agree
56558,313000,agree
56559,313001,unrelated
56560,313002,unrelated
56561,313003,unrelated
56562,313004,agree
56563,313005,unrelated
56564,313006,unrelated
56565,313007,disagree
56566,313008,unrelated
56567,313009,unrelated
56568,313010,unrelated
56569,313011,unrelated
56570,313012,agree
56571,313013,agree
56572,313014,unrelated
56573,313015,unrelated
56574,313016,unrelated
56575,313017,unrelated
56576,313018,agree
56577,313019,unrelated
56578,313020,unrelated
56579,313021,unrelated
56580,313022,unrelated
56581,313023,unrelated
56582,313024,agree
56583,313025,agree
56584,313026,unrelated
56585,313027,unrelated
56586,313028,unrelated
56587,313029,unrelated
56588,313030,unrelated
56589,313031,agree
56590,313032,agree
56591,313033,unrelated
56592,313034,unrelated
56593,313035,unrelated
56594,313036,unrelated
56595,313037,unrelated
56596,313038,unrelated
56597,313039,agree
56598,313040,agree
56599,313041,unrelated
56600,313042,unrelated
56601,313043,unrelated
56602,313044,agree
56603,313045,agree
56604,313046,unrelated
56605,313047,agree
56606,313048,unrelated
56607,313049,unrelated
56608,313050,unrelated
56609,313051,unrelated
56610,313052,unrelated
56611,313053,unrelated
56612,313054,unrelated
56613,313055,agree
56614,313056,unrelated
56615,313057,unrelated
56616,313058,agree
56617,313059,agree
56618,313060,unrelated
56619,313061,agree
56620,313062,unrelated
56621,313063,unrelated
56622,313064,agree
56623,313065,agree
56624,313066,unrelated
56625,313067,unrelated
56626,313068,unrelated
56627,313069,agree
56628,313070,unrelated
56629,313071,agree
56630,313072,unrelated
56631,313073,unrelated
56632,313074,unrelated
56633,313075,unrelated
56634,313076,unrelated
56635,313077,unrelated
56636,313078,unrelated
56637,313079,agree
56638,313080,agree
56639,313081,agree
56640,313082,unrelated
56641,313083,unrelated
56642,313084,unrelated
56643,313085,unrelated
56644,313086,unrelated
56645,313087,unrelated
56646,313088,unrelated
56647,313089,agree
56648,313090,agree
56649,313091,unrelated
56650,313092,unrelated
56651,313093,unrelated
56652,313094,unrelated
56653,313095,agree
56654,313096,agree
56655,313097,unrelated
56656,313098,unrelated
56657,313099,unrelated
56658,313100,unrelated
56659,313101,agree
56660,313102,agree
56661,313103,unrelated
56662,313104,unrelated
56663,313105,unrelated
56664,313106,agree
56665,313107,unrelated
56666,313108,unrelated
56667,313109,agree
56668,313110,unrelated
56669,313111,unrelated
56670,313112,unrelated
56671,313113,agree
56672,313114,unrelated
56673,313115,unrelated
56674,313116,unrelated
56675,313117,unrelated
56676,313118,unrelated
56677,313119,agree
56678,313120,agree
56679,313121,unrelated
56680,313122,unrelated
56681,313123,unrelated
56682,313124,unrelated
56683,313125,unrelated
56684,313126,unrelated
56685,313127,unrelated
56686,313128,unrelated
56687,313129,agree
56688,313130,unrelated
56689,313131,agree
56690,313132,agree
56691,313133,unrelated
56692,313134,agree
56693,313135,agree
56694,313136,agree
56695,313137,unrelated
56696,313138,unrelated
56697,313139,agree
56698,313140,agree
56699,313141,agree
56700,313142,unrelated
56701,313143,agree
56702,313144,unrelated
56703,313145,unrelated
56704,313146,unrelated
56705,313147,agree
56706,313148,unrelated
56707,313149,unrelated
56708,313150,agree
56709,313151,agree
56710,313152,unrelated
56711,313153,agree
56712,313154,agree
56713,313155,unrelated
56714,313156,unrelated
56715,313157,unrelated
56716,313158,unrelated
56717,313159,unrelated
56718,313160,agree
56719,313161,agree
56720,313162,agree
56721,313163,unrelated
56722,313164,unrelated
56723,313165,agree
56724,313166,agree
56725,313167,unrelated
56726,313168,unrelated
56727,313169,unrelated
56728,313170,unrelated
56729,313171,unrelated
56730,313172,unrelated
56731,313173,agree
56732,313174,unrelated
56733,313175,unrelated
56734,313176,agree
56735,313177,agree
56736,313178,unrelated
56737,313179,unrelated
56738,313180,unrelated
56739,313181,agree
56740,313182,unrelated
56741,313183,unrelated
56742,313184,unrelated
56743,313185,agree
56744,313186,unrelated
56745,313187,unrelated
56746,313188,unrelated
56747,313189,unrelated
56748,313190,agree
56749,313191,unrelated
56750,313192,agree
56751,313193,unrelated
56752,313194,agree
56753,313195,unrelated
56754,313196,agree
56755,313197,unrelated
56756,313198,unrelated
56757,313199,agree
56758,313200,agree
56759,313201,unrelated
56760,313202,agree
56761,313203,unrelated
56762,313204,agree
56763,313205,unrelated
56764,313206,unrelated
56765,313207,agree
56766,313208,agree
56767,313209,unrelated
56768,313210,unrelated
56769,313211,unrelated
56770,313212,agree
56771,313213,agree
56772,313214,unrelated
56773,313215,unrelated
56774,313216,unrelated
56775,313217,agree
56776,313218,unrelated
56777,313219,unrelated
56778,313220,unrelated
56779,313221,unrelated
56780,313222,agree
56781,313223,unrelated
56782,313224,agree
56783,313225,unrelated
56784,313226,unrelated
56785,313227,unrelated
56786,313228,unrelated
56787,313229,unrelated
56788,313230,unrelated
56789,313231,unrelated
56790,313232,agree
56791,313233,unrelated
56792,313234,unrelated
56793,313235,unrelated
56794,313236,unrelated
56795,313237,unrelated
56796,313238,unrelated
56797,313239,unrelated
56798,313240,agree
56799,313241,unrelated
56800,313242,agree
56801,313243,unrelated
56802,313244,agree
56803,313245,agree
56804,313246,agree
56805,313247,agree
56806,313248,unrelated
56807,313249,unrelated
56808,313250,agree
56809,313251,agree
56810,313252,unrelated
56811,313253,agree
56812,313254,agree
56813,313255,agree
56814,313256,agree
56815,313257,unrelated
56816,313258,agree
56817,313259,unrelated
56818,313260,agree
56819,313261,agree
56820,313262,unrelated
56821,313263,unrelated
56822,313264,unrelated
56823,313265,unrelated
56824,313266,unrelated
56825,313267,unrelated
56826,313268,unrelated
56827,313269,unrelated
56828,313270,unrelated
56829,313271,unrelated
56830,313272,unrelated
56831,313273,unrelated
56832,313274,unrelated
56833,313275,unrelated
56834,313276,unrelated
56835,313277,agree
56836,313278,unrelated
56837,313279,unrelated
56838,313280,unrelated
56839,313281,unrelated
56840,313282,unrelated
56841,313283,unrelated
56842,313284,unrelated
56843,313285,agree
56844,313286,unrelated
56845,313287,unrelated
56846,313288,unrelated
56847,313289,agree
56848,313290,unrelated
56849,313291,unrelated
56850,313292,unrelated
56851,313293,unrelated
56852,313294,unrelated
56853,313295,unrelated
56854,313296,unrelated
56855,313297,unrelated
56856,313298,unrelated
56857,313299,unrelated
56858,313300,agree
56859,313301,unrelated
56860,313302,agree
56861,313303,agree
56862,313304,agree
56863,313305,agree
56864,313306,agree
56865,313307,agree
56866,313308,agree
56867,313309,unrelated
56868,313310,unrelated
56869,313311,unrelated
56870,313312,unrelated
56871,313313,unrelated
56872,313314,unrelated
56873,313315,unrelated
56874,313316,unrelated
56875,313317,unrelated
56876,313318,unrelated
56877,313319,agree
56878,313320,unrelated
56879,313321,agree
56880,313322,unrelated
56881,313323,unrelated
56882,313324,disagree
56883,313325,unrelated
56884,313326,unrelated
56885,313327,unrelated
56886,313328,agree
56887,313329,agree
56888,313330,unrelated
56889,313331,agree
56890,313332,unrelated
56891,313333,agree
56892,313334,agree
56893,313335,unrelated
56894,313336,unrelated
56895,313337,agree
56896,313338,agree
56897,313339,unrelated
56898,313340,unrelated
56899,313341,unrelated
56900,313342,unrelated
56901,313343,agree
56902,313344,unrelated
56903,313345,agree
56904,313346,agree
56905,313347,unrelated
56906,313348,unrelated
56907,313349,unrelated
56908,313350,unrelated
56909,313351,unrelated
56910,313352,agree
56911,313353,unrelated
56912,313354,unrelated
56913,313355,agree
56914,313356,unrelated
56915,313357,unrelated
56916,313358,unrelated
56917,313359,unrelated
56918,313360,unrelated
56919,313361,agree
56920,313362,unrelated
56921,313363,unrelated
56922,313364,unrelated
56923,313365,unrelated
56924,313366,unrelated
56925,313367,unrelated
56926,313368,unrelated
56927,313369,agree
56928,313370,unrelated
56929,313371,unrelated
56930,313372,unrelated
56931,313373,unrelated
56932,313374,unrelated
56933,313375,unrelated
56934,313376,unrelated
56935,313377,unrelated
56936,313378,unrelated
56937,313379,agree
56938,313380,unrelated
56939,313381,unrelated
56940,313382,agree
56941,313383,unrelated
56942,313384,agree
56943,313385,unrelated
56944,313386,unrelated
56945,313387,agree
56946,313388,agree
56947,313389,unrelated
56948,313390,unrelated
56949,313391,unrelated
56950,313392,agree
56951,313393,agree
56952,313394,agree
56953,313395,unrelated
56954,313396,agree
56955,313397,unrelated
56956,313398,agree
56957,313399,unrelated
56958,313400,unrelated
56959,313401,agree
56960,313402,agree
56961,313403,agree
56962,313404,unrelated
56963,313405,unrelated
56964,313406,agree
56965,313407,unrelated
56966,313408,unrelated
56967,313409,unrelated
56968,313410,unrelated
56969,313411,unrelated
56970,313412,unrelated
56971,313413,agree
56972,313414,agree
56973,313415,unrelated
56974,313416,unrelated
56975,313417,agree
56976,313418,unrelated
56977,313419,unrelated
56978,313420,unrelated
56979,313421,unrelated
56980,313422,unrelated
56981,313423,agree
56982,313424,unrelated
56983,313425,unrelated
56984,313426,agree
56985,313427,unrelated
56986,313428,unrelated
56987,313429,unrelated
56988,313430,unrelated
56989,313431,unrelated
56990,313432,agree
56991,313433,agree
56992,313434,agree
56993,313435,agree
56994,313436,unrelated
56995,313437,unrelated
56996,313438,unrelated
56997,313439,unrelated
56998,313440,agree
56999,313441,unrelated
57000,313442,unrelated
57001,313443,unrelated
57002,313444,agree
57003,313445,agree
57004,313446,unrelated
57005,313447,unrelated
57006,313448,agree
57007,313449,unrelated
57008,313450,agree
57009,313451,unrelated
57010,313452,unrelated
57011,313453,unrelated
57012,313454,unrelated
57013,313455,unrelated
57014,313456,agree
57015,313457,unrelated
57016,313458,unrelated
57017,313459,agree
57018,313460,unrelated
57019,313461,unrelated
57020,313462,unrelated
57021,313463,agree
57022,313464,unrelated
57023,313465,unrelated
57024,313466,agree
57025,313467,unrelated
57026,313468,agree
57027,313469,unrelated
57028,313470,unrelated
57029,313471,agree
57030,313472,unrelated
57031,313473,unrelated
57032,313474,agree
57033,313475,unrelated
57034,313476,unrelated
57035,313477,agree
57036,313478,agree
57037,313479,unrelated
57038,313480,unrelated
57039,313481,agree
57040,313482,unrelated
57041,313483,agree
57042,313484,agree
57043,313485,agree
57044,313486,unrelated
57045,313487,unrelated
57046,313488,unrelated
57047,313489,unrelated
57048,313490,unrelated
57049,313491,unrelated
57050,313492,unrelated
57051,313493,agree
57052,313494,unrelated
57053,313495,unrelated
57054,313496,agree
57055,313497,agree
57056,313498,agree
57057,313499,agree
57058,313500,unrelated
57059,313501,unrelated
57060,313502,unrelated
57061,313503,unrelated
57062,313504,agree
57063,313505,agree
57064,313506,unrelated
57065,313507,unrelated
57066,313508,unrelated
57067,313509,unrelated
57068,313510,unrelated
57069,313511,agree
57070,313512,unrelated
57071,313513,agree
57072,313514,unrelated
57073,313515,unrelated
57074,313516,unrelated
57075,313517,unrelated
57076,313518,unrelated
57077,313519,unrelated
57078,313520,unrelated
57079,313521,unrelated
57080,313522,unrelated
57081,313523,unrelated
57082,313524,unrelated
57083,313525,agree
57084,313526,agree
57085,313527,unrelated
57086,313528,unrelated
57087,313529,unrelated
57088,313530,agree
57089,313531,unrelated
57090,313532,unrelated
57091,313533,unrelated
57092,313534,unrelated
57093,313535,unrelated
57094,313536,agree
57095,313537,unrelated
57096,313538,unrelated
57097,313539,unrelated
57098,313540,agree
57099,313541,agree
57100,313542,unrelated
57101,313543,agree
57102,313544,unrelated
57103,313545,unrelated
57104,313546,agree
57105,313547,unrelated
57106,313548,unrelated
57107,313549,unrelated
57108,313550,unrelated
57109,313551,agree
57110,313552,unrelated
57111,313553,unrelated
57112,313554,unrelated
57113,313555,agree
57114,313556,unrelated
57115,313557,agree
57116,313558,unrelated
57117,313559,agree
57118,313560,agree
57119,313561,unrelated
57120,313562,agree
57121,313563,unrelated
57122,313564,unrelated
57123,313565,unrelated
57124,313566,unrelated
57125,313567,agree
57126,313568,agree
57127,313569,unrelated
57128,313570,unrelated
57129,313571,agree
57130,313572,unrelated
57131,313573,unrelated
57132,313574,unrelated
57133,313575,agree
57134,313576,unrelated
57135,313577,agree
57136,313578,unrelated
57137,313579,unrelated
57138,313580,agree
57139,313581,unrelated
57140,313582,agree
57141,313583,unrelated
57142,313584,agree
57143,313585,unrelated
57144,313586,unrelated
57145,313587,unrelated
57146,313588,agree
57147,313589,unrelated
57148,313590,unrelated
57149,313591,agree
57150,313592,agree
57151,313593,unrelated
57152,313594,agree
57153,313595,unrelated
57154,313596,agree
57155,313597,unrelated
57156,313598,unrelated
57157,313599,agree
57158,313600,unrelated
57159,313601,unrelated
57160,313602,unrelated
57161,313603,unrelated
57162,313604,unrelated
57163,313605,unrelated
57164,313606,unrelated
57165,313607,agree
57166,313608,unrelated
57167,313609,unrelated
57168,313610,agree
57169,313611,agree
57170,313612,unrelated
57171,313613,unrelated
57172,313614,unrelated
57173,313615,unrelated
57174,313616,agree
57175,313617,unrelated
57176,313618,unrelated
57177,313619,unrelated
57178,313620,unrelated
57179,313621,unrelated
57180,313622,unrelated
57181,313623,unrelated
57182,313624,unrelated
57183,313625,unrelated
57184,313626,unrelated
57185,313627,agree
57186,313628,unrelated
57187,313629,unrelated
57188,313630,unrelated
57189,313631,unrelated
57190,313632,unrelated
57191,313633,unrelated
57192,313634,unrelated
57193,313635,unrelated
57194,313636,unrelated
57195,313637,unrelated
57196,313638,unrelated
57197,313639,unrelated
57198,313640,unrelated
57199,313641,unrelated
57200,313642,unrelated
57201,313643,agree
57202,313644,unrelated
57203,313645,agree
57204,313646,unrelated
57205,313647,unrelated
57206,313648,unrelated
57207,313649,unrelated
57208,313650,unrelated
57209,313651,unrelated
57210,313652,unrelated
57211,313653,unrelated
57212,313654,unrelated
57213,313655,unrelated
57214,313656,agree
57215,313657,unrelated
57216,313658,agree
57217,313659,agree
57218,313660,unrelated
57219,313661,unrelated
57220,313662,unrelated
57221,313663,agree
57222,313664,agree
57223,313665,unrelated
57224,313666,unrelated
57225,313667,agree
57226,313668,agree
57227,313669,unrelated
57228,313670,agree
57229,313671,unrelated
57230,313672,agree
57231,313673,unrelated
57232,313674,unrelated
57233,313675,unrelated
57234,313676,agree
57235,313677,agree
57236,313678,agree
57237,313679,agree
57238,313680,unrelated
57239,313681,disagree
57240,313682,unrelated
57241,313683,unrelated
57242,313684,agree
57243,313685,unrelated
57244,313686,agree
57245,313687,agree
57246,313688,unrelated
57247,313689,unrelated
57248,313690,agree
57249,313691,unrelated
57250,313692,unrelated
57251,313693,unrelated
57252,313694,unrelated
57253,313695,agree
57254,313696,unrelated
57255,313697,unrelated
57256,313698,unrelated
57257,313699,agree
57258,313700,unrelated
57259,313701,agree
57260,313702,agree
57261,313703,unrelated
57262,313704,unrelated
57263,313705,agree
57264,313706,agree
57265,313707,unrelated
57266,313708,unrelated
57267,313709,unrelated
57268,313710,unrelated
57269,313711,unrelated
57270,313712,unrelated
57271,313713,unrelated
57272,313714,unrelated
57273,313715,agree
57274,313716,unrelated
57275,313717,unrelated
57276,313718,agree
57277,313719,unrelated
57278,313720,unrelated
57279,313721,unrelated
57280,313722,unrelated
57281,313723,agree
57282,313724,unrelated
57283,313725,unrelated
57284,313726,unrelated
57285,313727,unrelated
57286,313728,agree
57287,313729,unrelated
57288,313730,unrelated
57289,313731,unrelated
57290,313732,agree
57291,313733,agree
57292,313734,unrelated
57293,313735,agree
57294,313736,agree
57295,313737,agree
57296,313738,agree
57297,313739,unrelated
57298,313740,unrelated
57299,313741,unrelated
57300,313742,unrelated
57301,313743,unrelated
57302,313744,unrelated
57303,313745,unrelated
57304,313746,unrelated
57305,313747,agree
57306,313748,unrelated
57307,313749,agree
57308,313750,agree
57309,313751,unrelated
57310,313752,unrelated
57311,313753,agree
57312,313754,unrelated
57313,313755,agree
57314,313756,agree
57315,313757,unrelated
57316,313758,unrelated
57317,313759,unrelated
57318,313760,unrelated
57319,313761,agree
57320,313762,unrelated
57321,313763,unrelated
57322,313764,unrelated
57323,313765,unrelated
57324,313766,unrelated
57325,313767,unrelated
57326,313768,agree
57327,313769,agree
57328,313770,agree
57329,313771,unrelated
57330,313772,agree
57331,313773,unrelated
57332,313774,unrelated
57333,313775,agree
57334,313776,unrelated
57335,313777,unrelated
57336,313778,agree
57337,313779,unrelated
57338,313780,unrelated
57339,313781,agree
57340,313782,unrelated
57341,313783,unrelated
57342,313784,unrelated
57343,313785,agree
57344,313786,unrelated
57345,313787,unrelated
57346,313788,unrelated
57347,313789,agree
57348,313790,agree
57349,313791,agree
57350,313792,agree
57351,313793,agree
57352,313794,unrelated
57353,313795,unrelated
57354,313796,agree
57355,313797,agree
57356,313798,unrelated
57357,313799,unrelated
57358,313800,unrelated
57359,313801,unrelated
57360,313802,unrelated
57361,313803,unrelated
57362,313804,unrelated
57363,313805,unrelated
57364,313806,agree
57365,313807,unrelated
57366,313808,agree
57367,313809,unrelated
57368,313810,unrelated
57369,313811,unrelated
57370,313812,unrelated
57371,313813,unrelated
57372,313814,agree
57373,313815,agree
57374,313816,unrelated
57375,313817,unrelated
57376,313818,unrelated
57377,313819,unrelated
57378,313820,unrelated
57379,313821,unrelated
57380,313822,unrelated
57381,313823,unrelated
57382,313824,unrelated
57383,313825,agree
57384,313826,unrelated
57385,313827,unrelated
57386,313828,agree
57387,313829,unrelated
57388,313830,agree
57389,313831,unrelated
57390,313832,unrelated
57391,313833,agree
57392,313834,unrelated
57393,313835,agree
57394,313836,unrelated
57395,313837,agree
57396,313838,agree
57397,313839,unrelated
57398,313840,unrelated
57399,313841,unrelated
57400,313842,unrelated
57401,313843,unrelated
57402,313844,agree
57403,313845,agree
57404,313846,agree
57405,313847,unrelated
57406,313848,agree
57407,313849,disagree
57408,313850,unrelated
57409,313851,agree
57410,313852,unrelated
57411,313853,agree
57412,313854,unrelated
57413,313855,unrelated
57414,313856,unrelated
57415,313857,unrelated
57416,313858,unrelated
57417,313859,agree
57418,313860,unrelated
57419,313861,unrelated
57420,313862,unrelated
57421,313863,agree
57422,313864,agree
57423,313865,agree
57424,313866,unrelated
57425,313867,unrelated
57426,313868,unrelated
57427,313869,unrelated
57428,313870,unrelated
57429,313871,agree
57430,313872,unrelated
57431,313873,unrelated
57432,313874,agree
57433,313875,unrelated
57434,313876,unrelated
57435,313877,unrelated
57436,313878,agree
57437,313879,unrelated
57438,313880,unrelated
57439,313881,unrelated
57440,313882,agree
57441,313883,unrelated
57442,313884,agree
57443,313885,unrelated
57444,313886,unrelated
57445,313887,agree
57446,313888,agree
57447,313889,unrelated
57448,313890,agree
57449,313891,unrelated
57450,313892,agree
57451,313893,unrelated
57452,313894,agree
57453,313895,agree
57454,313896,unrelated
57455,313897,unrelated
57456,313898,unrelated
57457,313899,agree
57458,313900,agree
57459,313901,unrelated
57460,313902,unrelated
57461,313903,agree
57462,313904,unrelated
57463,313905,unrelated
57464,313906,agree
57465,313907,agree
57466,313908,agree
57467,313909,unrelated
57468,313910,unrelated
57469,313911,unrelated
57470,313912,unrelated
57471,313913,unrelated
57472,313914,agree
57473,313915,unrelated
57474,313916,unrelated
57475,313917,unrelated
57476,313918,agree
57477,313919,agree
57478,313920,unrelated
57479,313921,agree
57480,313922,unrelated
57481,313923,unrelated
57482,313924,unrelated
57483,313925,unrelated
57484,313926,unrelated
57485,313927,unrelated
57486,313928,unrelated
57487,313929,unrelated
57488,313930,unrelated
57489,313931,agree
57490,313932,agree
57491,313933,unrelated
57492,313934,unrelated
57493,313935,unrelated
57494,313936,unrelated
57495,313937,unrelated
57496,313938,agree
57497,313939,agree
57498,313940,unrelated
57499,313941,unrelated
57500,313942,agree
57501,313943,unrelated
57502,313944,agree
57503,313945,agree
57504,313946,unrelated
57505,313947,agree
57506,313948,unrelated
57507,313949,unrelated
57508,313950,unrelated
57509,313951,unrelated
57510,313952,agree
57511,313953,unrelated
57512,313954,unrelated
57513,313955,agree
57514,313956,agree
57515,313957,unrelated
57516,313958,unrelated
57517,313959,unrelated
57518,313960,unrelated
57519,313961,unrelated
57520,313962,unrelated
57521,313963,agree
57522,313964,unrelated
57523,313965,unrelated
57524,313966,unrelated
57525,313967,unrelated
57526,313968,unrelated
57527,313969,unrelated
57528,313970,unrelated
57529,313971,unrelated
57530,313972,unrelated
57531,313973,agree
57532,313974,agree
57533,313975,unrelated
57534,313976,unrelated
57535,313977,unrelated
57536,313978,unrelated
57537,313979,agree
57538,313980,unrelated
57539,313981,agree
57540,313982,agree
57541,313983,unrelated
57542,313984,unrelated
57543,313985,unrelated
57544,313986,unrelated
57545,313987,unrelated
57546,313988,unrelated
57547,313989,unrelated
57548,313990,agree
57549,313991,unrelated
57550,313992,agree
57551,313993,agree
57552,313994,unrelated
57553,313995,unrelated
57554,313996,unrelated
57555,313997,unrelated
57556,313998,unrelated
57557,313999,unrelated
57558,314000,unrelated
57559,314001,unrelated
57560,314002,unrelated
57561,314003,unrelated
57562,314004,unrelated
57563,314005,unrelated
57564,314006,unrelated
57565,314007,agree
57566,314008,unrelated
57567,314009,unrelated
57568,314010,agree
57569,314011,agree
57570,314012,unrelated
57571,314013,unrelated
57572,314014,agree
57573,314015,unrelated
57574,314016,agree
57575,314017,agree
57576,314018,unrelated
57577,314019,unrelated
57578,314020,unrelated
57579,314021,unrelated
57580,314022,unrelated
57581,314023,unrelated
57582,314024,unrelated
57583,314025,agree
57584,314026,agree
57585,314027,agree
57586,314028,unrelated
57587,314029,unrelated
57588,314030,agree
57589,314031,agree
57590,314032,unrelated
57591,314033,unrelated
57592,314034,disagree
57593,314035,agree
57594,314036,unrelated
57595,314037,unrelated
57596,314038,unrelated
57597,314039,unrelated
57598,314040,unrelated
57599,314041,unrelated
57600,314042,unrelated
57601,314043,unrelated
57602,314044,unrelated
